file_name,folder_name,accent
kurigram_audio_58_augmented.wav,kurigram augmented,kurigram
kurigram_audio_59_augmented.wav,kurigram augmented,kurigram
kurigram_audio_60_augmented.wav,kurigram augmented,kurigram
kurigram_audio_61_augmented.wav,kurigram augmented,kurigram
kurigram_audio_62_augmented.wav,kurigram augmented,kurigram
kurigram_audio_63_augmented.wav,kurigram augmented,kurigram
kurigram_audio_64_augmented.wav,kurigram augmented,kurigram
kurigram_audio_65_augmented.wav,kurigram augmented,kurigram
kurigram_audio_66_augmented.wav,kurigram augmented,kurigram
kurigram_audio_67_augmented.wav,kurigram augmented,kurigram
kurigram_audio_68_augmented.wav,kurigram augmented,kurigram
kurigram_audio_69_augmented.wav,kurigram augmented,kurigram
kurigram_audio_70_augmented.wav,kurigram augmented,kurigram
kurigram_audio_71_augmented.wav,kurigram augmented,kurigram
kurigram_audio_72_augmented.wav,kurigram augmented,kurigram
kurigram_audio_73_augmented.wav,kurigram augmented,kurigram
kurigram_audio_74_augmented.wav,kurigram augmented,kurigram
kurigram_audio_75_augmented.wav,kurigram augmented,kurigram
kurigram_audio_76_augmented.wav,kurigram augmented,kurigram
kurigram_audio_77_augmented.wav,kurigram augmented,kurigram
kurigram_audio_78_augmented.wav,kurigram augmented,kurigram
kurigram_audio_79_augmented.wav,kurigram augmented,kurigram
kurigram_audio_80_augmented.wav,kurigram augmented,kurigram
madaripur_audio_01_augmented.wav,madaripur augmented,madaripur
madaripur_audio_02_augmented.wav,madaripur augmented,madaripur
madaripur_audio_03_augmented.wav,madaripur augmented,madaripur
madaripur_audio_04_augmented.wav,madaripur augmented,madaripur
madaripur_audio_05_augmented.wav,madaripur augmented,madaripur
madaripur_audio_06_augmented.wav,madaripur augmented,madaripur
madaripur_audio_07_augmented.wav,madaripur augmented,madaripur
madaripur_audio_08_augmented.wav,madaripur augmented,madaripur
madaripur_audio_09_augmented.wav,madaripur augmented,madaripur
madaripur_audio_10_augmented.wav,madaripur augmented,madaripur
madaripur_audio_11_augmented.wav,madaripur augmented,madaripur
madaripur_audio_12_augmented.wav,madaripur augmented,madaripur
madaripur_audio_13_augmented.wav,madaripur augmented,madaripur
madaripur_audio_14_augmented.wav,madaripur augmented,madaripur
madaripur_audio_15_augmented.wav,madaripur augmented,madaripur
madaripur_audio_16_augmented.wav,madaripur augmented,madaripur
madaripur_audio_17_augmented.wav,madaripur augmented,madaripur
madaripur_audio_18_augmented.wav,madaripur augmented,madaripur
madaripur_audio_19_augmented.wav,madaripur augmented,madaripur
madaripur_audio_20_augmented.wav,madaripur augmented,madaripur
madaripur_audio_21_augmented.wav,madaripur augmented,madaripur
madaripur_audio_22_augmented.wav,madaripur augmented,madaripur
madaripur_audio_23_augmented.wav,madaripur augmented,madaripur
madaripur_audio_24_augmented.wav,madaripur augmented,madaripur
madaripur_audio_25_augmented.wav,madaripur augmented,madaripur
madaripur_audio_26_augmented.wav,madaripur augmented,madaripur
madaripur_audio_27_augmented.wav,madaripur augmented,madaripur
madaripur_audio_28_augmented.wav,madaripur augmented,madaripur
madaripur_audio_29_augmented.wav,madaripur augmented,madaripur
madaripur_audio_30_augmented.wav,madaripur augmented,madaripur
madaripur_audio_31_augmented.wav,madaripur augmented,madaripur
madaripur_audio_32_augmented.wav,madaripur augmented,madaripur
madaripur_audio_33_augmented.wav,madaripur augmented,madaripur
madaripur_audio_34_augmented.wav,madaripur augmented,madaripur
madaripur_audio_35_augmented.wav,madaripur augmented,madaripur
madaripur_audio_36_augmented.wav,madaripur augmented,madaripur
madaripur_audio_37_augmented.wav,madaripur augmented,madaripur
madaripur_audio_38_augmented.wav,madaripur augmented,madaripur
madaripur_audio_39_augmented.wav,madaripur augmented,madaripur
madaripur_audio_40_augmented.wav,madaripur augmented,madaripur
madaripur_audio_41_augmented.wav,madaripur augmented,madaripur
madaripur_audio_42_augmented.wav,madaripur augmented,madaripur
madaripur_audio_43_augmented.wav,madaripur augmented,madaripur
madaripur_audio_44_augmented.wav,madaripur augmented,madaripur
madaripur_audio_45_augmented.wav,madaripur augmented,madaripur
madaripur_audio_46_augmented.wav,madaripur augmented,madaripur
madaripur_audio_47_augmented.wav,madaripur augmented,madaripur
madaripur_audio_48_augmented.wav,madaripur augmented,madaripur
madaripur_audio_49_augmented.wav,madaripur augmented,madaripur
madaripur_audio_50_augmented.wav,madaripur augmented,madaripur
madaripur_audio_51_augmented.wav,madaripur augmented,madaripur
madaripur_audio_52_augmented.wav,madaripur augmented,madaripur
madaripur_audio_53_augmented.wav,madaripur augmented,madaripur
madaripur_audio_54_augmented.wav,madaripur augmented,madaripur
madaripur_audio_55_augmented.wav,madaripur augmented,madaripur
madaripur_audio_56_augmented.wav,madaripur augmented,madaripur
madaripur_audio_57_augmented.wav,madaripur augmented,madaripur
madaripur_audio_58_augmented.wav,madaripur augmented,madaripur
madaripur_audio_59_augmented.wav,madaripur augmented,madaripur
madaripur_audio_60_augmented.wav,madaripur augmented,madaripur
madaripur_audio_61_augmented.wav,madaripur augmented,madaripur
madaripur_audio_62_augmented.wav,madaripur augmented,madaripur
madaripur_audio_63_augmented.wav,madaripur augmented,madaripur
madaripur_audio_64_augmented.wav,madaripur augmented,madaripur
madaripur_audio_65_augmented.wav,madaripur augmented,madaripur
madaripur_audio_66_augmented.wav,madaripur augmented,madaripur
madaripur_audio_67_augmented.wav,madaripur augmented,madaripur
madaripur_audio_68_augmented.wav,madaripur augmented,madaripur
madaripur_audio_69_augmented.wav,madaripur augmented,madaripur
madaripur_audio_70_augmented.wav,madaripur augmented,madaripur
madaripur_audio_71_augmented.wav,madaripur augmented,madaripur
madaripur_audio_72_augmented.wav,madaripur augmented,madaripur
madaripur_audio_73_augmented.wav,madaripur augmented,madaripur
madaripur_audio_74_augmented.wav,madaripur augmented,madaripur
madaripur_audio_75_augmented.wav,madaripur augmented,madaripur
madaripur_audio_76_augmented.wav,madaripur augmented,madaripur
madaripur_audio_77_augmented.wav,madaripur augmented,madaripur
madaripur_audio_78_augmented.wav,madaripur augmented,madaripur
madaripur_audio_79_augmented.wav,madaripur augmented,madaripur
madaripur_audio_80_augmented.wav,madaripur augmented,madaripur
madaripur_audio_81_augmented.wav,madaripur augmented,madaripur
madaripur_audio_82_augmented.wav,madaripur augmented,madaripur
madaripur_audio_83_augmented.wav,madaripur augmented,madaripur
madaripur_audio_84_augmented.wav,madaripur augmented,madaripur
madaripur_audio_85_augmented.wav,madaripur augmented,madaripur
madaripur_audio_86_augmented.wav,madaripur augmented,madaripur
madaripur_audio_87_augmented.wav,madaripur augmented,madaripur
madaripur_audio_88_augmented.wav,madaripur augmented,madaripur
madaripur_audio_89_augmented.wav,madaripur augmented,madaripur
madaripur_audio_90_augmented.wav,madaripur augmented,madaripur
maymenshing_audio_01_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_02_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_03_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_04_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_05_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_06_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_07_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_08_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_09_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_100_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_101_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_102_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_103_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_104_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_105_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_106_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_107_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_108_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_109_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_10_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_110_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_111_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_112_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_113_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_114_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_115_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_116_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_117_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_118_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_119_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_11_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_120_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_121_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_122_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_123_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_124_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_125_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_12_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_13_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_14_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_15_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_16_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_17_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_18_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_19_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_20_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_21_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_22_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_23_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_24_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_25_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_26_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_27_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_28_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_29_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_30_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_31_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_32_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_33_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_34_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_35_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_36_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_37_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_38_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_39_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_40_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_41_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_42_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_43_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_44_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_45_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_46_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_47_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_48_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_49_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_50_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_51_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_52_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_53_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_54_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_55_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_56_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_57_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_58_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_59_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_60_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_61_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_62_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_63_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_64_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_65_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_66_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_67_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_68_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_69_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_70_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_71_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_72_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_73_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_74_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_75_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_76_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_77_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_78_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_79_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_80_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_81_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_82_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_83_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_84_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_85_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_86_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_87_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_88_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_89_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_90_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_91_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_92_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_93_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_94_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_95_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_96_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_97_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_98_augmented.wav,maymenshing augmented,maymenshing
maymenshing_audio_99_augmented.wav,maymenshing augmented,maymenshing
noakhali_audio_01_augmented.wav,noakhali augmented,noakhali
noakhali_audio_02_augmented.wav,noakhali augmented,noakhali
noakhali_audio_03_augmented.wav,noakhali augmented,noakhali
noakhali_audio_04_augmented.wav,noakhali augmented,noakhali
noakhali_audio_05_augmented.wav,noakhali augmented,noakhali
noakhali_audio_06_augmented.wav,noakhali augmented,noakhali
noakhali_audio_07_augmented.wav,noakhali augmented,noakhali
noakhali_audio_08_augmented.wav,noakhali augmented,noakhali
noakhali_audio_09_augmented.wav,noakhali augmented,noakhali
noakhali_audio_100_augmented.wav,noakhali augmented,noakhali
noakhali_audio_101_augmented.wav,noakhali augmented,noakhali
noakhali_audio_102_augmented.wav,noakhali augmented,noakhali
noakhali_audio_103_augmented.wav,noakhali augmented,noakhali
noakhali_audio_104_augmented.wav,noakhali augmented,noakhali
noakhali_audio_105_augmented.wav,noakhali augmented,noakhali
noakhali_audio_106_augmented.wav,noakhali augmented,noakhali
noakhali_audio_107_augmented.wav,noakhali augmented,noakhali
noakhali_audio_108_augmented.wav,noakhali augmented,noakhali
noakhali_audio_109_augmented.wav,noakhali augmented,noakhali
noakhali_audio_10_augmented.wav,noakhali augmented,noakhali
noakhali_audio_110_augmented.wav,noakhali augmented,noakhali
noakhali_audio_111_augmented.wav,noakhali augmented,noakhali
noakhali_audio_112_augmented.wav,noakhali augmented,noakhali
noakhali_audio_113_augmented.wav,noakhali augmented,noakhali
noakhali_audio_114_augmented.wav,noakhali augmented,noakhali
noakhali_audio_115_augmented.wav,noakhali augmented,noakhali
noakhali_audio_116_augmented.wav,noakhali augmented,noakhali
noakhali_audio_117_augmented.wav,noakhali augmented,noakhali
noakhali_audio_118_augmented.wav,noakhali augmented,noakhali
noakhali_audio_119_augmented.wav,noakhali augmented,noakhali
noakhali_audio_11_augmented.wav,noakhali augmented,noakhali
noakhali_audio_120_augmented.wav,noakhali augmented,noakhali
noakhali_audio_121_augmented.wav,noakhali augmented,noakhali
noakhali_audio_122_augmented.wav,noakhali augmented,noakhali
noakhali_audio_123_augmented.wav,noakhali augmented,noakhali
noakhali_audio_124_augmented.wav,noakhali augmented,noakhali
noakhali_audio_125_augmented.wav,noakhali augmented,noakhali
noakhali_audio_126_augmented.wav,noakhali augmented,noakhali
noakhali_audio_127_augmented.wav,noakhali augmented,noakhali
noakhali_audio_128_augmented.wav,noakhali augmented,noakhali
noakhali_audio_129_augmented.wav,noakhali augmented,noakhali
noakhali_audio_12_augmented.wav,noakhali augmented,noakhali
noakhali_audio_130_augmented.wav,noakhali augmented,noakhali
noakhali_audio_131_augmented.wav,noakhali augmented,noakhali
noakhali_audio_132_augmented.wav,noakhali augmented,noakhali
noakhali_audio_133_augmented.wav,noakhali augmented,noakhali
noakhali_audio_134_augmented.wav,noakhali augmented,noakhali
noakhali_audio_135_augmented.wav,noakhali augmented,noakhali
noakhali_audio_136_augmented.wav,noakhali augmented,noakhali
noakhali_audio_137_augmented.wav,noakhali augmented,noakhali
noakhali_audio_138_augmented.wav,noakhali augmented,noakhali
noakhali_audio_139_augmented.wav,noakhali augmented,noakhali
noakhali_audio_13_augmented.wav,noakhali augmented,noakhali
noakhali_audio_140_augmented.wav,noakhali augmented,noakhali
noakhali_audio_141_augmented.wav,noakhali augmented,noakhali
noakhali_audio_142_augmented.wav,noakhali augmented,noakhali
noakhali_audio_143_augmented.wav,noakhali augmented,noakhali
noakhali_audio_144_augmented.wav,noakhali augmented,noakhali
noakhali_audio_145_augmented.wav,noakhali augmented,noakhali
noakhali_audio_146_augmented.wav,noakhali augmented,noakhali
noakhali_audio_147_augmented.wav,noakhali augmented,noakhali
noakhali_audio_148_augmented.wav,noakhali augmented,noakhali
noakhali_audio_149_augmented.wav,noakhali augmented,noakhali
noakhali_audio_14_augmented.wav,noakhali augmented,noakhali
noakhali_audio_150_augmented.wav,noakhali augmented,noakhali
noakhali_audio_151_augmented.wav,noakhali augmented,noakhali
noakhali_audio_152_augmented.wav,noakhali augmented,noakhali
noakhali_audio_153_augmented.wav,noakhali augmented,noakhali
noakhali_audio_154_augmented.wav,noakhali augmented,noakhali
noakhali_audio_155_augmented.wav,noakhali augmented,noakhali
noakhali_audio_156_augmented.wav,noakhali augmented,noakhali
noakhali_audio_157_augmented.wav,noakhali augmented,noakhali
noakhali_audio_158_augmented.wav,noakhali augmented,noakhali
noakhali_audio_159_augmented.wav,noakhali augmented,noakhali
noakhali_audio_15_augmented.wav,noakhali augmented,noakhali
noakhali_audio_160_augmented.wav,noakhali augmented,noakhali
noakhali_audio_161_augmented.wav,noakhali augmented,noakhali
noakhali_audio_162_augmented.wav,noakhali augmented,noakhali
noakhali_audio_163_augmented.wav,noakhali augmented,noakhali
noakhali_audio_164_augmented.wav,noakhali augmented,noakhali
noakhali_audio_165_augmented.wav,noakhali augmented,noakhali
noakhali_audio_166_augmented.wav,noakhali augmented,noakhali
noakhali_audio_167_augmented.wav,noakhali augmented,noakhali
noakhali_audio_168_augmented.wav,noakhali augmented,noakhali
noakhali_audio_169_augmented.wav,noakhali augmented,noakhali
noakhali_audio_16_augmented.wav,noakhali augmented,noakhali
noakhali_audio_170_augmented.wav,noakhali augmented,noakhali
noakhali_audio_171_augmented.wav,noakhali augmented,noakhali
noakhali_audio_172_augmented.wav,noakhali augmented,noakhali
noakhali_audio_173_augmented.wav,noakhali augmented,noakhali
noakhali_audio_174_augmented.wav,noakhali augmented,noakhali
noakhali_audio_175_augmented.wav,noakhali augmented,noakhali
noakhali_audio_176_augmented.wav,noakhali augmented,noakhali
noakhali_audio_177_augmented.wav,noakhali augmented,noakhali
noakhali_audio_178_augmented.wav,noakhali augmented,noakhali
noakhali_audio_179_augmented.wav,noakhali augmented,noakhali
noakhali_audio_17_augmented.wav,noakhali augmented,noakhali
noakhali_audio_180_augmented.wav,noakhali augmented,noakhali
noakhali_audio_181_augmented.wav,noakhali augmented,noakhali
noakhali_audio_182_augmented.wav,noakhali augmented,noakhali
noakhali_audio_183_augmented.wav,noakhali augmented,noakhali
noakhali_audio_184_augmented.wav,noakhali augmented,noakhali
noakhali_audio_185_augmented.wav,noakhali augmented,noakhali
noakhali_audio_186_augmented.wav,noakhali augmented,noakhali
noakhali_audio_187_augmented.wav,noakhali augmented,noakhali
noakhali_audio_188_augmented.wav,noakhali augmented,noakhali
noakhali_audio_189_augmented.wav,noakhali augmented,noakhali
noakhali_audio_18_augmented.wav,noakhali augmented,noakhali
noakhali_audio_190_augmented.wav,noakhali augmented,noakhali
noakhali_audio_191_augmented.wav,noakhali augmented,noakhali
noakhali_audio_192_augmented.wav,noakhali augmented,noakhali
noakhali_audio_193_augmented.wav,noakhali augmented,noakhali
noakhali_audio_194_augmented.wav,noakhali augmented,noakhali
noakhali_audio_195_augmented.wav,noakhali augmented,noakhali
noakhali_audio_196_augmented.wav,noakhali augmented,noakhali
noakhali_audio_197_augmented.wav,noakhali augmented,noakhali
noakhali_audio_198_augmented.wav,noakhali augmented,noakhali
noakhali_audio_199_augmented.wav,noakhali augmented,noakhali
noakhali_audio_19_augmented.wav,noakhali augmented,noakhali
noakhali_audio_200_augmented.wav,noakhali augmented,noakhali
noakhali_audio_201_augmented.wav,noakhali augmented,noakhali
noakhali_audio_202_augmented.wav,noakhali augmented,noakhali
noakhali_audio_203_augmented.wav,noakhali augmented,noakhali
noakhali_audio_204_augmented.wav,noakhali augmented,noakhali
noakhali_audio_205_augmented.wav,noakhali augmented,noakhali
noakhali_audio_206_augmented.wav,noakhali augmented,noakhali
noakhali_audio_207_augmented.wav,noakhali augmented,noakhali
noakhali_audio_208_augmented.wav,noakhali augmented,noakhali
noakhali_audio_209_augmented.wav,noakhali augmented,noakhali
noakhali_audio_20_augmented.wav,noakhali augmented,noakhali
noakhali_audio_210_augmented.wav,noakhali augmented,noakhali
noakhali_audio_211_augmented.wav,noakhali augmented,noakhali
noakhali_audio_212_augmented.wav,noakhali augmented,noakhali
noakhali_audio_213_augmented.wav,noakhali augmented,noakhali
noakhali_audio_214_augmented.wav,noakhali augmented,noakhali
noakhali_audio_21_augmented.wav,noakhali augmented,noakhali
noakhali_audio_22_augmented.wav,noakhali augmented,noakhali
noakhali_audio_23_augmented.wav,noakhali augmented,noakhali
noakhali_audio_24_augmented.wav,noakhali augmented,noakhali
noakhali_audio_25_augmented.wav,noakhali augmented,noakhali
noakhali_audio_26_augmented.wav,noakhali augmented,noakhali
noakhali_audio_27_augmented.wav,noakhali augmented,noakhali
noakhali_audio_28_augmented.wav,noakhali augmented,noakhali
noakhali_audio_29_augmented.wav,noakhali augmented,noakhali
noakhali_audio_30_augmented.wav,noakhali augmented,noakhali
noakhali_audio_31_augmented.wav,noakhali augmented,noakhali
noakhali_audio_32_augmented.wav,noakhali augmented,noakhali
noakhali_audio_33_augmented.wav,noakhali augmented,noakhali
noakhali_audio_34_augmented.wav,noakhali augmented,noakhali
noakhali_audio_35_augmented.wav,noakhali augmented,noakhali
noakhali_audio_36_augmented.wav,noakhali augmented,noakhali
noakhali_audio_37_augmented.wav,noakhali augmented,noakhali
noakhali_audio_38_augmented.wav,noakhali augmented,noakhali
noakhali_audio_39_augmented.wav,noakhali augmented,noakhali
noakhali_audio_40_augmented.wav,noakhali augmented,noakhali
noakhali_audio_41_augmented.wav,noakhali augmented,noakhali
noakhali_audio_42_augmented.wav,noakhali augmented,noakhali
noakhali_audio_43_augmented.wav,noakhali augmented,noakhali
noakhali_audio_44_augmented.wav,noakhali augmented,noakhali
noakhali_audio_45_augmented.wav,noakhali augmented,noakhali
noakhali_audio_46_augmented.wav,noakhali augmented,noakhali
noakhali_audio_47_augmented.wav,noakhali augmented,noakhali
noakhali_audio_48_augmented.wav,noakhali augmented,noakhali
noakhali_audio_49_augmented.wav,noakhali augmented,noakhali
noakhali_audio_50_augmented.wav,noakhali augmented,noakhali
noakhali_audio_51_augmented.wav,noakhali augmented,noakhali
noakhali_audio_52_augmented.wav,noakhali augmented,noakhali
noakhali_audio_53_augmented.wav,noakhali augmented,noakhali
noakhali_audio_54_augmented.wav,noakhali augmented,noakhali
noakhali_audio_55_augmented.wav,noakhali augmented,noakhali
noakhali_audio_56_augmented.wav,noakhali augmented,noakhali
noakhali_audio_57_augmented.wav,noakhali augmented,noakhali
noakhali_audio_58_augmented.wav,noakhali augmented,noakhali
noakhali_audio_59_augmented.wav,noakhali augmented,noakhali
noakhali_audio_60_augmented.wav,noakhali augmented,noakhali
noakhali_audio_61_augmented.wav,noakhali augmented,noakhali
noakhali_audio_62_augmented.wav,noakhali augmented,noakhali
noakhali_audio_63_augmented.wav,noakhali augmented,noakhali
noakhali_audio_64_augmented.wav,noakhali augmented,noakhali
noakhali_audio_65_augmented.wav,noakhali augmented,noakhali
noakhali_audio_66_augmented.wav,noakhali augmented,noakhali
noakhali_audio_67_augmented.wav,noakhali augmented,noakhali
noakhali_audio_68_augmented.wav,noakhali augmented,noakhali
noakhali_audio_69_augmented.wav,noakhali augmented,noakhali
noakhali_audio_70_augmented.wav,noakhali augmented,noakhali
noakhali_audio_71_augmented.wav,noakhali augmented,noakhali
noakhali_audio_72_augmented.wav,noakhali augmented,noakhali
noakhali_audio_73_augmented.wav,noakhali augmented,noakhali
noakhali_audio_74_augmented.wav,noakhali augmented,noakhali
noakhali_audio_75_augmented.wav,noakhali augmented,noakhali
noakhali_audio_76_augmented.wav,noakhali augmented,noakhali
noakhali_audio_77_augmented.wav,noakhali augmented,noakhali
noakhali_audio_78_augmented.wav,noakhali augmented,noakhali
noakhali_audio_79_augmented.wav,noakhali augmented,noakhali
noakhali_audio_80_augmented.wav,noakhali augmented,noakhali
noakhali_audio_81_augmented.wav,noakhali augmented,noakhali
noakhali_audio_82_augmented.wav,noakhali augmented,noakhali
noakhali_audio_83_augmented.wav,noakhali augmented,noakhali
noakhali_audio_84_augmented.wav,noakhali augmented,noakhali
noakhali_audio_85_augmented.wav,noakhali augmented,noakhali
noakhali_audio_86_augmented.wav,noakhali augmented,noakhali
noakhali_audio_87_augmented.wav,noakhali augmented,noakhali
noakhali_audio_88_augmented.wav,noakhali augmented,noakhali
noakhali_audio_89_augmented.wav,noakhali augmented,noakhali
noakhali_audio_90_augmented.wav,noakhali augmented,noakhali
noakhali_audio_91_augmented.wav,noakhali augmented,noakhali
noakhali_audio_92_augmented.wav,noakhali augmented,noakhali
noakhali_audio_93_augmented.wav,noakhali augmented,noakhali
noakhali_audio_94_augmented.wav,noakhali augmented,noakhali
noakhali_audio_95_augmented.wav,noakhali augmented,noakhali
noakhali_audio_96_augmented.wav,noakhali augmented,noakhali
noakhali_audio_97_augmented.wav,noakhali augmented,noakhali
noakhali_audio_98_augmented.wav,noakhali augmented,noakhali
noakhali_audio_99_augmented.wav,noakhali augmented,noakhali
pabna_audio_01_augmented.wav,pabna augmented,pabna
